race_geo,annual_inc,int_rate,dti,zip_code,overall_accuracy,overall_auc,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,equalized_odds,predicted_parity,White alone_fraction_given,White alone_fraction_given_original,Black or African American alone_fraction_given,Black or African American alone_fraction_given_original,American Indian and Alaska Native alone_fraction_given,American Indian and Alaska Native alone_fraction_given_original,Asian alone_fraction_given,Asian alone_fraction_given_original,Native Hawaiian and Other Pacific Islander alone_fraction_given,Native Hawaiian and Other Pacific Islander alone_fraction_given_original,Some other race alone_fraction_given,Some other race alone_fraction_given_original,Two or more races_fraction_given,Two or more races_fraction_given_original
1,3,4,1,3,0.72,0.49167257264351527,0.7301587301587301,0.5714285714285714,,0.9230769230769231,0.0,0.7142857142857143,0.72,0.25,0.5,0.8333333333333334,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.72,0.76
1,3,4,1,4,0.7,0.4886605244507441,0.7301587301587301,0.5714285714285714,,0.8461538461538461,1.0,0.5,0.68,0.35,0.6914285714285715,0.8015873015873016,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,1.0,1.0,0.5,0.7142857142857143,0.6,0.76
1,3,4,2,1,0.755,0.6073706591070163,0.7698412698412699,0.6666666666666666,,0.9230769230769231,0.0,0.6428571428571429,0.76,0.3125,0.4,0.873015873015873,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.7857142857142857,0.7142857142857143,0.92,0.76
1,3,4,2,2,0.805,0.6945428773919206,0.8253968253968254,0.8571428571428571,,0.7692307692307693,0.0,0.7142857142857143,0.76,0.1875,0.0,0.8968253968253969,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,1.0,0.7142857142857143,0.84,0.76
1,3,4,2,3,0.72,0.5249822820694543,0.7301587301587301,0.5714285714285714,,0.9230769230769231,0.0,0.7142857142857143,0.72,0.25,0.5,0.8174603174603174,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.8,0.76
1,3,4,2,4,0.675,0.4968993621545003,0.6904761904761905,0.5714285714285714,,0.8461538461538461,1.0,0.5,0.68,0.35,0.6714285714285715,0.7619047619047619,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,1.0,1.0,0.5,0.7142857142857143,0.6,0.76
1,3,4,3,1,0.755,0.5294117647058824,0.7698412698412699,0.6666666666666666,,0.8461538461538461,0.0,0.6428571428571429,0.8,0.3125,0.0,0.873015873015873,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.9285714285714286,0.7142857142857143,0.96,0.76
1,3,4,3,2,0.8,0.6197732104890148,0.8253968253968254,0.7619047619047619,,0.8461538461538461,0.0,0.7142857142857143,0.76,0.25,0.19999999999999996,0.9126984126984127,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,1.0,0.7142857142857143,0.84,0.76
1,3,4,3,3,0.725,0.4856484762579731,0.7301587301587301,0.6666666666666666,,0.9230769230769231,0.0,0.6428571428571429,0.72,0.25,0.4285714285714286,0.8333333333333334,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.7857142857142857,0.7142857142857143,0.72,0.76
1,3,4,3,4,0.71,0.48547129695251595,0.7222222222222222,0.6666666666666666,,0.8461538461538461,1.0,0.5,0.72,0.35,0.543956043956044,0.7936507936507936,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,1.0,1.0,0.5,0.7142857142857143,0.64,0.76
1,3,4,4,1,0.715,0.5251594613749114,0.7301587301587301,0.5714285714285714,,0.8461538461538461,0.0,0.6428571428571429,0.76,0.4013157894736842,0.5,0.8015873015873016,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.9285714285714286,0.7142857142857143,0.92,0.76
1,3,4,4,2,0.73,0.585223245924876,0.7777777777777778,0.6190476190476191,,0.6923076923076923,0.0,0.5714285714285714,0.72,0.384572072072072,0.5,0.8492063492063492,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.8,0.76
1,3,4,4,3,0.735,0.48742026931254434,0.7222222222222222,0.5714285714285714,,1.0,0.0,0.7142857142857143,0.84,0.09999999999999998,0.0,0.7936507936507936,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.84,0.76
1,3,4,4,4,0.67,0.47705527994330266,0.6746031746031746,0.5714285714285714,,0.8461538461538461,1.0,0.5714285714285714,0.68,0.4461538461538461,0.6651785714285714,0.746031746031746,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,1.0,1.0,0.7142857142857143,0.7142857142857143,0.68,0.76
1,4,1,1,1,0.765,0.4475549255846917,0.8015873015873016,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.8,0.41666666666666663,0.0,0.9206349206349206,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.96,0.76
1,4,1,1,2,0.825,0.48245924875974483,0.8650793650793651,0.6666666666666666,,0.9230769230769231,1.0,0.7142857142857143,0.76,0.928490990990991,0.0,0.9841269841269841,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,1.0,0.76
1,4,1,1,3,0.715,0.42593905031892276,0.7301587301587301,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.20512820512820507,0.5,0.8492063492063492,0.8809523809523809,0.9047619047619048,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.68,0.76
1,4,1,1,4,0.645,0.44179659815733524,0.6666666666666666,0.38095238095238093,,0.9230769230769231,0.0,0.5,0.72,0.07499999999999996,0.5,0.7698412698412699,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.64,0.76
1,4,1,2,1,0.78,0.442239546420978,0.8174603174603174,0.6190476190476191,,0.8461538461538461,0.0,0.6428571428571429,0.8,0.375,0.0,0.9365079365079365,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.7857142857142857,0.7142857142857143,0.96,0.76
1,4,1,2,2,0.825,0.5164776754075124,0.8650793650793651,0.6666666666666666,,0.9230769230769231,1.0,0.7142857142857143,0.76,0.928490990990991,0.0,0.9841269841269841,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,1.0,0.76
1,4,1,2,3,0.72,0.4261162296243799,0.746031746031746,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.72,0.28846153846153844,0.5,0.8492063492063492,0.8809523809523809,0.9047619047619048,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.72,0.76
1,4,1,2,4,0.66,0.4401133947554926,0.6904761904761905,0.38095238095238093,,0.9230769230769231,0.0,0.5,0.72,0.10416666666666674,0.5,0.7777777777777778,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.64,0.76
1,4,1,3,1,0.77,0.4347980155917789,0.7936507936507936,0.6190476190476191,,0.9230769230769231,0.0,0.6428571428571429,0.8,0.33333333333333337,0.33333333333333337,0.9126984126984127,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.9285714285714286,0.7142857142857143,0.88,0.76
1,4,1,3,2,0.81,0.49220411055988655,0.8492063492063492,0.6666666666666666,,0.9230769230769231,1.0,0.7142857142857143,0.72,0.9111842105263158,0.0,0.9682539682539683,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,0.96,0.76
1,4,1,3,3,0.695,0.42593905031892276,0.6984126984126984,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.20512820512820507,0.5,0.8174603174603174,0.8809523809523809,0.9047619047619048,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.68,0.76
1,4,1,3,4,0.665,0.4482636428065202,0.6825396825396826,0.42857142857142855,,0.9230769230769231,0.0,0.5714285714285714,0.72,0.07499999999999996,0.5,0.7857142857142857,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.64,0.76
1,4,1,4,1,0.71,0.44525159461374914,0.7063492063492064,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.84,0.33333333333333337,0.0,0.8253968253968254,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.92,0.76
1,4,1,4,2,0.78,0.44454287739192055,0.8095238095238095,0.6666666666666666,,0.8461538461538461,1.0,0.7142857142857143,0.72,0.8837837837837837,0.0,0.8968253968253969,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,0.96,0.76
1,4,1,4,3,0.66,0.45092133238837706,0.6666666666666666,0.5714285714285714,,0.7692307692307693,0.0,0.5,0.76,0.32692307692307687,0.5,0.7857142857142857,0.8809523809523809,0.8571428571428571,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.6428571428571429,0.7142857142857143,0.76,0.76
1,4,1,4,4,0.62,0.4440999291282778,0.626984126984127,0.38095238095238093,,0.9230769230769231,0.0,0.5714285714285714,0.68,0.07499999999999996,0.5,0.7301587301587301,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.6,0.76
1,4,2,1,1,0.775,0.4151311126860383,0.8095238095238095,0.6190476190476191,,0.8461538461538461,0.0,0.6428571428571429,0.8,0.33333333333333337,0.33333333333333337,0.9285714285714286,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.7857142857142857,0.7142857142857143,0.88,0.76
1,4,2,1,2,0.82,0.4491495393338058,0.8650793650793651,0.6190476190476191,,0.9230769230769231,1.0,0.7142857142857143,0.76,0.990990990990991,,0.9841269841269841,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,1.0,0.76
1,4,2,1,3,0.71,0.39528703047484054,0.7380952380952381,0.5238095238095238,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.20833333333333337,0.5,0.8571428571428571,0.8809523809523809,0.8095238095238095,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.68,0.76
1,4,2,1,4,0.65,0.43125442948263637,0.6746031746031746,0.38095238095238093,,0.9230769230769231,0.0,0.5,0.72,0.07499999999999996,0.5,0.7777777777777778,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.64,0.76
1,4,2,2,1,0.775,0.3881998582565557,0.8253968253968254,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.375,0.5,0.9444444444444444,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.92,0.76
1,4,2,2,2,0.825,0.408309709425939,0.873015873015873,0.6190476190476191,,0.9230769230769231,1.0,0.7142857142857143,0.76,0.9954954954954955,,0.9920634920634921,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,1.0,0.76
1,4,2,2,3,0.7,0.3871367824238129,0.7301587301587301,0.47619047619047616,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.29166666666666674,0.5,0.8492063492063492,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.76,0.76
1,4,2,2,4,0.66,0.4273564847625797,0.6825396825396826,0.38095238095238093,,0.9230769230769231,0.0,0.5,0.76,0.10416666666666674,0.5,0.7698412698412699,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.68,0.76
1,4,2,3,1,0.765,0.4030829199149539,0.7936507936507936,0.6190476190476191,,0.8461538461538461,0.0,0.6428571428571429,0.8,0.33333333333333337,0.33333333333333337,0.9126984126984127,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.7857142857142857,0.7142857142857143,0.88,0.76
1,4,2,3,2,0.81,0.46474131821403264,0.8492063492063492,0.6190476190476191,,0.9230769230769231,1.0,0.7142857142857143,0.76,0.9819819819819819,,0.9682539682539683,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,1.0,0.76
1,4,2,3,3,0.68,0.40379163713678234,0.6904761904761905,0.5238095238095238,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.20833333333333337,0.5,0.8095238095238095,0.8809523809523809,0.8095238095238095,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.68,0.76
1,4,2,3,4,0.65,0.43630403968816445,0.6666666666666666,0.42857142857142855,,0.9230769230769231,0.0,0.5,0.72,0.07499999999999996,0.5,0.7698412698412699,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.64,0.76
1,4,2,4,1,0.72,0.4085754783841247,0.7222222222222222,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.84,0.33333333333333337,0.0,0.8412698412698413,0.8809523809523809,1.0,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.92,0.76
1,4,2,4,2,0.75,0.42150956768249465,0.7619047619047619,0.6666666666666666,,0.9230769230769231,1.0,0.7142857142857143,0.68,0.865427927927928,0.0,0.8650793650793651,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,0.92,0.76
1,4,2,4,3,0.655,0.4246987951807229,0.6746031746031746,0.47619047619047616,,0.8461538461538461,0.0,0.5,0.72,0.29166666666666674,0.5714285714285714,0.7936507936507936,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.6428571428571429,0.7142857142857143,0.72,0.76
1,4,2,4,4,0.615,0.429925584691708,0.6190476190476191,0.42857142857142855,,0.9230769230769231,0.0,0.5,0.68,0.07499999999999996,0.5,0.7222222222222222,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.6,0.76
1,4,3,1,1,0.765,0.5175407512402551,0.7936507936507936,0.6190476190476191,,0.9230769230769231,0.0,0.5714285714285714,0.8,0.33333333333333337,0.33333333333333337,0.9126984126984127,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.88,0.76
1,4,3,1,2,0.815,0.5659107016300495,0.8492063492063492,0.6666666666666666,,0.9230769230769231,1.0,0.6428571428571429,0.8,0.7833333333333333,0.0,0.9523809523809523,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,0.9285714285714286,0.7142857142857143,0.88,0.76
1,4,3,1,3,0.705,0.459603118355776,0.7142857142857143,0.5714285714285714,,0.8461538461538461,0.0,0.5714285714285714,0.8,0.20833333333333337,0.4285714285714286,0.8333333333333334,0.8809523809523809,0.8571428571428571,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.72,0.76
1,4,3,1,4,0.655,0.4522501771793055,0.6666666666666666,0.47619047619047616,,0.8461538461538461,0.0,0.5714285714285714,0.72,0.1166666666666667,0.5555555555555556,0.7698412698412699,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.64,0.76
1,4,3,2,1,0.77,0.5102763997165132,0.8015873015873016,0.6190476190476191,,0.9230769230769231,0.0,0.5714285714285714,0.8,0.41666666666666663,0.0,0.9206349206349206,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.96,0.76
1,4,3,2,2,0.83,0.5997519489723601,0.873015873015873,0.7142857142857143,,0.8461538461538461,1.0,0.5714285714285714,0.84,0.7333333333333334,0.0,0.9603174603174603,0.8809523809523809,0.9047619047619048,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,1.0,1.0,0.8571428571428571,0.7142857142857143,0.92,0.76
1,4,3,2,3,0.705,0.4679305457122608,0.7222222222222222,0.5714285714285714,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.29166666666666674,0.5,0.8412698412698413,0.8809523809523809,0.8571428571428571,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.76,0.76
1,4,3,2,4,0.655,0.4534018426647768,0.6746031746031746,0.47619047619047616,,0.8461538461538461,0.0,0.5714285714285714,0.68,0.14583333333333326,0.6,0.7619047619047619,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.6,0.76
1,4,3,3,1,0.77,0.49822820694542874,0.7936507936507936,0.6190476190476191,,0.9230769230769231,0.0,0.6428571428571429,0.8,0.33333333333333337,0.33333333333333337,0.8968253968253969,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.9285714285714286,0.7142857142857143,0.88,0.76
1,4,3,3,2,0.795,0.5508504606661943,0.8253968253968254,0.6666666666666666,,0.9230769230769231,0.0,0.6428571428571429,0.8,0.33333333333333337,0.0,0.9285714285714286,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,1.0,0.9230769230769231,0.0,1.0,0.9285714285714286,0.7142857142857143,0.88,0.76
1,4,3,3,3,0.695,0.45676824946846206,0.7063492063492064,0.5238095238095238,,0.8461538461538461,0.0,0.5714285714285714,0.8,0.20833333333333337,0.4285714285714286,0.8253968253968254,0.8809523809523809,0.8095238095238095,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.72,0.76
1,4,3,3,4,0.645,0.4557937632884479,0.6428571428571429,0.5238095238095238,,0.8461538461538461,0.0,0.5714285714285714,0.72,0.1166666666666667,0.5555555555555556,0.746031746031746,0.8809523809523809,0.8095238095238095,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.64,0.76
1,4,3,4,1,0.725,0.4980510276399716,0.7301587301587301,0.6190476190476191,,0.8461538461538461,0.0,0.5714285714285714,0.84,0.33333333333333337,0.0,0.8174603174603174,0.8809523809523809,0.9047619047619048,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.92,0.76
1,4,3,4,2,0.775,0.481218993621545,0.7857142857142857,0.7142857142857143,,0.8461538461538461,0.0,0.7142857142857143,0.8,0.33333333333333337,0.0,0.8571428571428571,0.8809523809523809,0.9047619047619048,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,1.0,0.7142857142857143,0.88,0.76
1,4,3,4,3,0.66,0.46332388377037564,0.6587301587301587,0.5238095238095238,,0.8461538461538461,0.0,0.5714285714285714,0.76,0.29166666666666674,0.5,0.7619047619047619,0.8809523809523809,0.8095238095238095,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.76,0.76
1,4,3,4,4,0.63,0.45092133238837706,0.626984126984127,0.47619047619047616,,0.8461538461538461,0.0,0.5714285714285714,0.72,0.14583333333333326,0.5555555555555556,0.7142857142857143,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.64,0.76
1,4,4,1,1,0.73,0.5212615166548547,0.7380952380952381,0.7619047619047619,,0.7692307692307693,0.0,0.5,0.8,0.25,0.0,0.8412698412698413,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.7857142857142857,0.7142857142857143,0.96,0.76
1,4,4,1,2,0.765,0.6093196314670446,0.7857142857142857,0.7619047619047619,,0.6923076923076923,0.0,0.5714285714285714,0.84,0.20512820512820507,0.19999999999999996,0.873015873015873,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.76,0.76
1,4,4,1,3,0.685,0.4868001417434443,0.6904761904761905,0.6190476190476191,,0.7692307692307693,0.0,0.5714285714285714,0.76,0.32894736842105265,0.5,0.7777777777777778,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.76,0.76
1,4,4,1,4,0.65,0.48166194188518785,0.6587301587301587,0.5714285714285714,,0.8461538461538461,0.0,0.5,0.68,0.18333333333333335,0.5714285714285714,0.7301587301587301,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.6,0.76
1,4,4,2,1,0.725,0.541991495393338,0.7142857142857143,0.7619047619047619,,0.8461538461538461,0.0,0.5714285714285714,0.8,0.25,0.0,0.8174603174603174,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.96,0.76
1,4,4,2,2,0.765,0.6422749822820695,0.7857142857142857,0.7619047619047619,,0.6923076923076923,0.0,0.5714285714285714,0.84,0.20512820512820507,0.19999999999999996,0.8571428571428571,0.8809523809523809,0.7619047619047619,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.76,0.76
1,4,4,2,3,0.66,0.5011516654854713,0.6587301587301587,0.5714285714285714,,0.7692307692307693,0.0,0.5714285714285714,0.76,0.30263157894736836,0.5,0.746031746031746,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.84,0.76
1,4,4,2,4,0.64,0.4786498936924167,0.6428571428571429,0.5714285714285714,,0.8461538461538461,0.0,0.5,0.68,0.18333333333333335,0.5714285714285714,0.7142857142857143,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.6,0.76
1,4,4,3,1,0.715,0.5062012756909993,0.6984126984126984,0.8095238095238095,,0.7692307692307693,0.0,0.5714285714285714,0.8,0.1875,0.0,0.8015873015873016,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.96,0.76
1,4,4,3,2,0.75,0.5829199149539334,0.7698412698412699,0.7142857142857143,,0.6923076923076923,0.0,0.5714285714285714,0.84,0.2192982456140351,0.33333333333333337,0.8571428571428571,0.8809523809523809,0.7142857142857143,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.76,0.76
1,4,4,3,3,0.67,0.4789156626506024,0.6666666666666666,0.6666666666666666,,0.7692307692307693,0.0,0.5,0.76,0.32894736842105265,0.4285714285714286,0.753968253968254,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.8461538461538461,0.9230769230769231,0.0,1.0,0.6428571428571429,0.7142857142857143,0.76,0.76
1,4,4,3,4,0.65,0.4782955350815025,0.6428571428571429,0.6666666666666666,,0.8461538461538461,0.0,0.5,0.68,0.1499999999999999,0.4285714285714286,0.7301587301587301,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5,0.7142857142857143,0.6,0.76
1,4,4,4,1,0.675,0.5007087172218285,0.6587301587301587,0.7619047619047619,,0.6923076923076923,0.0,0.5714285714285714,0.76,0.21381578947368418,0.2857142857142857,0.7142857142857143,0.8809523809523809,0.6666666666666666,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.8571428571428571,0.7142857142857143,0.92,0.76
1,4,4,4,2,0.685,0.5132884479092842,0.7063492063492064,0.7142857142857143,,0.6153846153846154,0.0,0.42857142857142855,0.76,0.26644736842105265,0.375,0.7777777777777778,0.8809523809523809,0.6190476190476191,0.6190476190476191,,,0.6923076923076923,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.76,0.76
1,4,4,4,3,0.645,0.47678951098511696,0.6428571428571429,0.6190476190476191,,0.6923076923076923,0.0,0.5714285714285714,0.72,0.32894736842105265,0.5,0.7142857142857143,0.8809523809523809,0.6190476190476191,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.7142857142857143,0.7142857142857143,0.8,0.76
1,4,4,4,4,0.62,0.46970233876683204,0.6031746031746031,0.6190476190476191,,0.8461538461538461,0.0,0.42857142857142855,0.72,0.1499999999999999,0.5,0.6904761904761905,0.8809523809523809,0.6190476190476191,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,0.0,1.0,0.5714285714285714,0.7142857142857143,0.64,0.76
2,1,1,1,1,0.795,0.48511693834160174,0.8253968253968254,0.6190476190476191,,0.9230769230769231,1.0,0.7142857142857143,0.76,0.825,0.5,0.9444444444444444,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,0.8571428571428571,0.7142857142857143,0.92,0.76
2,1,1,1,2,0.83,0.5650248051027641,0.8809523809523809,0.6190476190476191,,0.9230769230769231,1.0,0.7142857142857143,0.76,1.0,,1.0,0.8809523809523809,1.0,0.6190476190476191,,,1.0,0.9230769230769231,1.0,1.0,1.0,0.7142857142857143,1.0,0.76
2,1,1,1,3,0.745,0.4640326009922041,0.7777777777777778,0.5714285714285714,,0.8461538461538461,1.0,0.6428571428571429,0.72,0.6,0.5714285714285714,0.8968253968253969,0.8809523809523809,0.9523809523809523,0.6190476190476191,,,0.9230769230769231,0.9230769230769231,1.0,1.0,0.6428571428571429,0.7142857142857143,0.72,0.76
2,1,1,1,4,0.715,0.45729978738483346,0.746031746031746,0.5238095238095238,,0.8461538461538461,1.0,0.5,0.76,0.3125,0.6304347826086957,0.8174603174603174,0.8809523809523809,0.8095238095238095,0.6190476190476191,,,0.7692307692307693,0.9230769230769231,1.0,1.0,0.5,0.7142857142857143,0.68,0.76
